Week,Compulsive Use,On MOUD,Withdrawal,Fatal Overdose,Death,Cumulative_Overdose_Deaths,Alive,Scenario
214,175395.68655674264,8145.325922692426,100019.4933042585,22.10299192204193,16418.397623734625,6023.646541702669,283560.5057836936,Status Quo
215,175122.02832300944,8131.559062462051,100237.75548359445,22.06866065113385,16487.597144197618,6045.715202353803,283491.34286906593,Status Quo
216,174850.02565954847,8117.876447796234,100454.32483183182,22.034536922881912,16556.749459524817,6067.7497392766845,283422.22693917656,Status Quo
217,174579.66732801314,8104.2775121382165,100669.21293025499,22.000619328480735,16625.854794831055,6089.750358605165,283353.15777040634,Status Quo
218,174310.94216665416,8090.761692461651,100882.43128152305,21.966906468727107,16694.913373718544,6111.717265073892,283284.13514063886,Status Quo
219,174043.83908979752,8077.32842926618,101093.99131018596,21.933396953954595,16763.925418287195,6133.650662027847,283215.1588292497,Status Quo
220,173778.34708732634,8063.977166571873,101303.90436319815,21.90008940396851,16832.891149144856,6155.550751431815,283146.2286170964,Status Quo
221,173514.45522416595,8050.707351912607,101512.18171042991,21.866982447981393,16901.810785417463,6177.417733879796,283077.34428650845,Status Quo
222,173252.15263977268,8037.51843632847,101718.83454517629,21.83407472454888,16970.68454475915,6199.251808604346,283008.50562127744,Status Quo
223,172991.42854762595,8024.409874357236,101923.87398466341,21.80136488150607,17039.51264336228,6221.053173485851,282939.7124066466,Status Quo
224,172732.27223472387,8011.381124024994,102127.31107055243,21.76885157590426,17108.295295967386,6242.822025061756,282870.9644293013,Status Quo
225,172474.6730610823,7998.431646835982,102329.15676944081,21.736533473948132,17177.032715873083,6264.558558535704,282802.2614773591,Status Quo
226,172218.6204592374,7985.560907761679,102529.42197336102,21.704409250933388,17245.725114945886,6286.262967786637,282733.6033403601,Status Quo
227,171964.10393375118,7972.7683752292205,102728.11750027664,21.67247759118479,17314.372703629964,6307.935445377821,282664.98980925704,Status Quo
228,171711.1130607209,7960.053521109169,102925.25409457575,21.640737187994617,17382.97569095683,6329.576182565816,282596.42067640583,Status Quo
229,171459.6374872915,7947.415820702708,103120.84242756174,21.609186743561555,17451.53428455498,6351.185369309378,282527.89573555597,Status Quo
230,171209.66693117144,7934.854752728276,103314.8930979413,21.577824968929978,17520.048690659423,6372.763194278308,282459.414781841,Status Quo
231,170961.19118015174,7922.369799307715,103507.41663230973,21.54665058392969,17588.51911412121,6394.309844862238,282390.9776117692,Status Quo
232,170714.20009162845,7909.960445951939,103698.42348563358,21.51566231711603,17656.94575841684,6415.825507179354,282322.58402321395,Status Quo
233,170468.68359212825,7897.626181546183,103887.9240417304,21.484858905710382,17725.328825657638,6437.310366085064,282254.2338154048,Status Quo
234,170224.6316768373,7885.366498334855,104075.92861374583,21.454239095541144,17793.668516599042,6458.764605180605,282185.926788918,Status Quo
235,169982.03440913325,7873.180891906024,104262.44744462788,21.423801640985047,17861.96503064986,6480.18840682159,282117.66274566716,Status Quo
236,169740.88192012062,7861.0688611755795,104447.49070759841,21.393545304908876,17930.218565881427,6501.581952126499,282049.44148889463,Status Quo
237,169501.16440816905,7849.0299083710825,104631.06850662181,21.36346885861163,17998.42931903673,6522.945420985111,281981.2628231619,Status Quo
238,169262.87213845496,7837.063539015345,104813.19087687093,21.333571081767023,18066.597485539456,6544.278992066878,281913.12655434123,Status Quo
239,169025.99544250607,7825.16926190975,104993.86778519009,21.30385076236643,18134.723259502975,6565.582842829244,281845.03248960595,Status Quo
240,168790.52471774942,7813.346589117348,105173.10913055543,21.274306696662148,18202.80683373927,6586.857149525907,281776.9804374222,Status Quo
241,168556.4504270619,7801.59503594574,105350.92474453234,21.244937689111136,18270.84839976781,6608.1020872150175,281708.97020753997,Status Quo
242,168323.76309832433,7789.914120929782,105527.32439173013,21.215742552319053,18338.848147824345,6629.317829767337,281641.0016109842,Status Quo
243,168092.45332397838,7778.303365814113,105702.31777025387,21.186720106984726,18406.806266869662,6650.504549874321,281573.07446004637,Status Quo
244,167862.5117605865,7766.762295535539,105875.91451215341,21.157869181845,18474.72294459827,6671.662419056166,281505.1885682754,Status Quo
245,167633.92912839487,7755.290438205284,106048.12418386966,21.129188613619924,18542.59836744702,6692.791607669786,281437.34375046985,Status Quo
246,167406.6962108993,7743.88732509112,106218.95628667797,21.100677246958355,18610.43272060368,6713.892284916744,281369.5398226684,Status Quo
247,167180.80385441412,7732.5524905994025,106388.42025712883,21.072333934383884,18678.226188015447,6734.964618851128,281301.7766021424,Status Quo
248,166956.242967644,7721.285472257009,106556.52546748567,21.044157536241183,18745.978952397392,6756.008776387369,281234.05390738667,Status Quo
249,166733.0045212587,7710.085810693213,106723.28122615993,21.016146920642687,18813.69119524086,6777.024923308011,281166.37155811186,Status Quo
250,166511.07954747064,7698.953049621484,106888.69677814336,20.98830096341563,18881.363096821802,6798.013224271427,281098.7293752355,Status Quo
251,166290.4591396155,7687.886735821248,107052.78130543757,20.96061854804948,18948.99483620907,6818.973842819477,281031.12718087435,Status Quo
252,166071.13445173544,7676.8864191196,107215.54392748071,20.933098565643704,19016.586591272615,6839.90694138512,280963.5647983358,Status Quo
253,165853.09669816538,7665.951652372984,107376.99370157157,20.905739914855868,19084.138538691677,6860.812681299976,280896.04205210996,Status Quo
254,165636.337153122,7655.081991448864,107537.13962329074,20.878541501850133,19151.650853962896,6881.691222801826,280828.55876786157,Status Quo
255,165420.8471502956,7644.276995207367,107695.99062691926,20.8515022402461,19219.123711408352,6902.542725042073,280761.11477242224,Status Quo
256,165206.6180824446,7633.536225482935,107853.55558585431,20.824621051067957,19286.557284183586,6923.36734609314,280693.7098937818,Status Quo
257,164993.64140099293,7622.859247065976,108009.8433130224,20.79789686269404,19353.951744285536,6944.165242955834,280626.3439610813,Status Quo
258,164781.90861563027,7612.2456276845205,108164.86256128973,20.771328610806663,19421.307262560436,6964.936571566641,280559.0168046045,Status Quo
259,164571.41129391466,7601.694937985906,108318.6220238699,20.74491523834236,19488.624008711653,6985.681486804983,280491.72825577046,Status Quo
260,164362.14106087814,7591.206751518479,108471.13033472896,20.71865569544243,19555.902151307477,7006.400142500425,280424.47814712557,Status Quo
